"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
14.4541956895474,6.86417199671268,7.95636498834938,9.50107550248504,6.87372025684454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13.27581663753,7.27537093451247,7.71218062611297,8.17633292055689,9.09129708074033,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
11.8284935179783,5.20323144970462,9.23299198388122,8.77812445512973,8.53100099251606,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
12.9768014088899,5.99107459303923,7.49408563016914,8.20751889026724,5.25920327752829,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1
13.9117929336866,5.73307491955347,8.5887299082242,7.04821443068795,6.59977842238732,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
13.8390691256618,6.28491233102977,5.05638211616315,9.2902647703886,8.46044375444762,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
12.1701300388094,8.12584705883637,9.8792827303987,6.51079551200382,6.30696721957065,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1
15.1572290253032,9.16812743642367,5.64806850510649,9.60891961120069,6.4010465296451,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1
14.3985174922931,7.20401620841585,5.81094024702907,9.57474102382548,9.10117996507324,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1
13.0750114389904,6.68460064101964,9.65570588246919,7.40972732310183,9.18313961359672,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
14.124711406525,8.14512051059864,9.53321348992176,8.23210561648011,7.42606844985858,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0
15.6708158480664,9.36035841470584,9.47595375822857,9.90137313609011,9.23496313393116,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
13.0795457481739,6.22964683920145,8.78623433527537,8.33555725519545,6.77889787359163,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0
14.0277010887993,8.36584555683658,6.13123481743969,7.9106911260169,6.4595605735667,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
13.4592307070915,7.3567233607173,5.23253433639184,6.77952725207433,7.73675149888732,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13.7894996983193,7.47927985037677,7.83792053465731,8.88469540397637,5.15034607728012,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
13.5223888871493,9.05774163780734,7.53668812452815,6.57702245283872,9.9521965556778,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1
14.3821610296222,9.48621781426482,9.43733940366656,8.39733652188443,9.44142152322456,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
14.1519328286859,8.28313585137948,5.56987333926372,9.74196030176245,8.64310360397212,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
13.5999823630258,7.07639203756116,5.25188817176968,6.78353886702098,8.07246106793173,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
11.7778556794743,5.76193639310077,5.17651855363511,5.16988959163427,7.93609237880446,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1
11.5494272244604,9.07442470896058,9.77725321077742,6.07836073031649,7.6537818450015,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1
15.1609158739321,8.44475204125047,7.20480880467221,9.67249433510005,6.04557286016643,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11.6888358752749,7.56015863036737,6.60740411258303,5.9401438664645,9.5280861959327,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
13.1809753163483,9.03562201419845,6.99386867578141,5.75576728442684,6.54129360686056,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
14.2697115331148,6.96238713222556,6.69217974296771,7.92333205812611,5.93089874717407,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
13.6407748320941,8.63705823663622,8.40795623720624,6.64141974062659,6.30458897911012,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
13.3125584562371,7.81194515293464,9.5777104224544,6.86895495746285,7.7514470811002,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0
13.0621478815817,5.27140662772581,9.61816523806192,9.86453612567857,5.93040614738129,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1
11.4008714165512,5.01966299838386,7.81720839906484,5.12397292070091,9.83732334221713,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1
13.0754316167277,6.26296272152103,7.6631485146936,7.48125080834143,6.75242044380866,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
14.1003413321724,8.61461062799208,8.86736381566152,9.49618578422815,6.7506580078043,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1
12.350689803126,8.70700757601298,7.66820359742269,5.67117858794518,6.37212134315632,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
14.3756786241103,8.39076710981317,6.85571202309802,8.69160855188966,5.21650073118508,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
12.9580501083006,9.83236951753497,8.94249070785008,6.83805334381759,8.18001394742168,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
11.5946611796736,7.46835166588426,8.86771522229537,6.59335541771725,8.1131741462741,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0
11.7295765067301,5.29953695368022,7.98445108928718,5.12196732568555,7.77233014581725,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0
13.6217218176964,9.42914035636932,5.96941201249138,7.95680490205996,6.04095255024731,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1
13.9287594386614,8.85343977017328,5.06065205670893,5.52759389975108,9.90191252087243,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0
14.101509786082,8.39028081973083,7.69429416046478,9.70371118397452,7.97597561962903,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
12.7472128470993,8.44734790967777,6.78434180677868,6.76460244809277,6.04429515544325,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
11.9529291445501,6.38272980344482,6.51593493996188,6.7334415006917,5.49192744889297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14.3207110736515,6.82819711510092,5.16903278650716,7.12081222096458,8.00927346805111,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
12.4209883243672,7.44467450655065,8.82318827905692,7.09716555429623,5.8830857288558,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
11.5526230115237,7.80665732221678,8.25438978383318,5.44650059891865,7.48583948356099,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1
12.9882623564447,5.51878474419937,6.94956707768142,5.48446067608893,9.20377537724562,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
12.4836129755657,6.52724778046831,9.38269353820942,5.58125836076215,9.99900568975136,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
14.7025057683919,7.92642832268029,5.93387384898961,9.17277710163034,5.28584789135493,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1
12.2442507723685,6.43649750156328,5.44735066709109,6.36029035318643,8.32576875109226,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
12.8531679851954,8.88224357971922,9.09525487455539,5.12446508510038,9.12113196332939,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1
12.7805774192267,8.10821872903034,8.15551644191146,5.02556485706009,5.65054150065407,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
13.5084233960764,6.10316968406551,7.63035344542004,9.80138205806725,7.59304355015047,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
12.4935178591923,6.71029880642891,7.90547221200541,8.09508465230465,7.73715848568827,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1
12.7956484222196,6.45783703890629,9.47272298973985,8.02851535030641,7.68463897285983,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
13.3130059439228,6.73661594162695,9.4487688166555,7.90265834424645,6.73079133150168,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
13.5737716946108,8.63602278288454,5.39443520596251,8.23237218311988,7.03966902918182,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
13.728599828527,6.33945117006078,5.45398158254102,7.638613198651,6.75080511718988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.9370318187779,7.26653480087407,5.7937000237871,5.6553728680592,6.57655407325365,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1
14.9461303905021,8.93450263887644,8.87606945354491,9.08298129914328,6.22333626146428,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
13.7418249693435,7.37864860100672,8.62800509552471,8.04888288956136,8.85296453605406,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
12.1585350016011,6.33420659927651,9.61956780753098,5.11501517379656,5.23452066467144,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1
13.7239924526589,5.63330226577818,5.95208405517042,8.55742708547041,6.5056191617623,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
13.1692949210874,5.70041984319687,6.12336841528304,5.37289802683517,5.52956595784053,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
13.9019133605589,9.61428832029924,9.33386155287735,5.64745036652312,8.14814742305316,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0
12.1435849860502,5.11107694590464,5.50892951549031,9.81217941618524,7.97949860570952,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0
15.3601125730751,9.30935411364771,7.82842700486071,7.82305692904629,5.65104447188787,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
13.8767828806595,7.47343846480362,5.83531197160482,9.1422224487178,6.49953410145827,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1
15.0275613905044,8.10287495143712,8.47727580345236,9.73462234018371,8.23096811887808,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0
14.1289364843697,9.46739796665497,7.98863122588955,8.76180963590741,8.93181944848038,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0
13.7660938065838,9.6134535537567,8.66456763003953,5.37054468295537,6.38131072279066,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
13.6783875679954,9.56770958262496,7.62478909222409,6.68455179780722,9.19929571449757,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
13.6420168784261,9.91689924499951,6.77796162315644,6.80181746487506,7.7905332564842,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
12.5438745117599,5.57892012526281,8.03457242203876,8.01197028136812,6.04494038969278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
12.7179390242499,8.57849569991231,5.35259444848634,9.07523569301702,5.69590254686773,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
14.7872846512535,7.93110615923069,5.89865947258659,9.15566870709881,7.91599068441428,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
15.2061510847883,9.9653554300312,8.28953115618788,6.97575649479404,5.29031596961431,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
13.0770112334594,6.31853121798486,5.56175257079303,7.307830756763,5.95781450625509,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
15.2934997770393,9.30439476622269,8.20779536152259,9.22783471643925,5.87779151275754,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1
13.6440819948174,7.39385349792428,9.15839804569259,6.9895793334581,7.24039917811751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
14.3719326130579,9.18987711775117,8.84280589991249,7.65914468327537,8.19347972050309,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
13.3405079297726,9.74667976261117,8.43670395552181,6.70700319693424,7.31429784791544,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1
13.5113715897717,6.3633918564301,5.78989283647388,9.37350212363526,7.43545309058391,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1
13.5752230275243,9.05157731147483,7.70246946718544,7.65633362578228,7.247919163201,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
14.6942046226883,6.28780274186283,7.4367992777843,9.19340064632706,8.61174198566005,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
15.2768834006214,9.87272325437516,9.53455814858899,7.76515979436226,9.39167123753577,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
13.9494594613409,8.43524766038172,6.14786569378339,9.34897230821662,7.1860877214931,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
13.379796249529,8.91477944445796,6.25857380684465,8.10722361668013,6.47869558888488,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
13.9437225305475,5.67605649703182,9.10181580344215,7.8104034345597,9.3258101423271,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0
13.7761747138819,8.94247507792898,8.92283990979195,6.68250024667941,6.00783220841549,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1
13.2659592798668,6.96071905083954,9.37648997060023,6.15339062060229,9.70239378279075,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1
14.2688367469039,8.19672018522397,8.79162634140812,8.28042432665825,5.87033167132176,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0
13.1409775381016,6.35092332726344,7.42612914880738,9.40962727530859,6.99205542798154,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
12.0433614006489,9.74700468359515,6.11023813020438,5.88260310003534,5.913863517344,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1
12.1795917292913,5.86916336906143,5.487317845691,6.17371558444574,9.15801770519465,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
12.6128980642856,5.5470139789395,5.47713304520585,9.67373846331611,9.0950027294457,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
12.9946315507482,9.44612678489648,8.4109099721536,5.91335989767686,5.71088942233473,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0
13.460696306044,6.96844177204184,6.31911551579833,7.78721817419864,7.68518926110119,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
11.2243650238528,6.73163111438043,7.50920086284168,7.54508216748945,8.61942710122094,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1
12.8766696894753,5.39544151746668,7.99505619099364,9.22013036208227,5.8994377986528,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
14.7867152134698,8.24652484734543,7.46424000593834,6.41211552312598,8.43170005013235,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
14.4207673061227,9.08496688702144,7.88558275438845,6.27445951336995,6.93253057659604,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
14.6761750068671,8.974047153024,8.29144445131533,9.04830635874532,8.11851225560531,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
14.720031048051,6.75709596369416,6.67039904394187,9.1276723635383,6.34458057000302,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
14.5554385243146,9.3289352429565,8.54332182090729,8.56452846899629,6.64521666360088,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1
14.7838999673336,5.45304045081139,6.64971069083549,7.37716847215779,7.61180951958522,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
14.7785948551463,8.66859342902899,7.43947462993674,7.48871177551337,9.08740368788131,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0
14.1745930858196,6.68888617190532,5.89032042073086,6.04911472299136,9.15663542225957,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
13.4228921986987,5.67133516538888,6.04799372609705,8.89059717301279,8.13083667773753,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
12.3249307664011,8.81833332707174,7.32185238273814,6.72435626154765,6.48353483760729,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
13.3400751409277,6.35720274294727,8.6692706856411,5.26636261609383,7.49432589393109,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
13.245629535048,6.24072151375003,5.02822756418027,6.70979487942532,6.74197256332263,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
14.6369200435611,6.89760888111778,9.47472102590837,8.16733870888129,8.11661781161092,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1
14.2946481622283,7.93648594175465,7.74290192755871,6.03752966737375,7.00448206858709,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
14.645058164328,5.75541499769315,6.01878335233778,9.86196764977649,5.27855608146638,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
14.2168897091801,8.42593959416263,8.42919729650021,7.26994176045991,8.31136387656443,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
13.3717945810328,8.23398457490839,8.26058728038333,6.5767224447336,5.81220801570453,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
13.0354299897886,7.91084531228989,5.23802749114111,5.38541386951692,5.5733997549396,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1
14.8790926921747,8.03516324609518,5.23343175882474,9.10964334965684,9.49319323874079,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
11.9944074963826,7.56360052386299,9.11567303934135,7.06596502684988,8.884743853705,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
11.9122904337974,5.84597682580352,6.87697228626348,5.95103654428385,6.11311947926879,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
13.2148451859065,5.2997098013293,9.80967028182931,8.43517509056255,8.30369553761557,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
13.424765875572,9.2731176991947,9.04921337845735,5.86408710805699,7.34787596855313,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1
14.4764034510723,6.48755319416523,5.50586671452038,8.37816816405393,7.69649640424177,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
13.4907811759095,9.05823511304334,5.31209784327075,8.11451172921807,5.22157965344377,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1
14.3098829144936,8.24416406219825,5.92541118501686,7.47638927074149,8.36555460235104,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1
13.8681126435064,6.58431869698688,5.16581184579991,9.96628833585419,7.23619254189543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
12.658926859724,7.29832718963735,5.42277884902433,8.24433551286347,9.82448671013117,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1
12.8056888416912,7.92323731235228,8.5553113638889,5.48030383652076,9.88541067810729,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
12.3684364781744,5.22240609745495,7.12091021705419,6.96600685943849,6.63409849163145,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
12.7329386710247,5.4356359958183,6.18231083964929,7.09939645719714,5.00763250747696,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13.462604060777,7.24517588154413,9.28447289974429,9.12957246764563,9.41189009346999,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
12.6611810102177,6.6806427994743,6.47810520022176,6.53357721748762,7.98154073185287,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
12.0532581171846,5.28074275585823,8.56821500346996,8.00430128118023,6.84835224761628,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
13.7011940729438,9.20371971908025,8.15925540868193,5.88251837529242,5.21353707765229,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
13.5177290685168,5.1177218137309,8.16098360461183,9.42127399845049,5.33834361005574,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1
12.90459721692,7.57233997690491,8.76280808937736,8.5445725324098,8.99923364981078,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
13.1187795422353,7.14152495376766,8.50840014638379,7.27510586031713,8.1368397991173,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
12.7072004050401,6.62442701403052,5.39075846900232,7.68544684047811,7.30974045814946,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1
12.6835219074666,5.03779476624914,9.12949927616864,7.00487530091777,5.07244935724884,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
12.4460445036157,8.40361430426128,6.35403625317849,6.91634851275012,6.36958970222622,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1
14.1739698843055,9.12755407043733,6.59710814012215,7.38907703896984,5.44237878988497,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1
12.2558247046168,5.65003649098799,5.14360079076141,6.90097612561658,6.64885053178295,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1
12.8125808110633,7.38574968883768,9.05000985017978,5.89318076497875,7.20701495418325,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1
12.3062230273614,6.03328708908521,5.54243956808932,6.85228003654629,6.50140999816358,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1
12.8608004106509,5.54383469396271,6.37407800531946,6.14518605405465,6.62024099379778,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
12.9673628185612,5.48234933055937,6.04216171777807,5.31014529755339,8.79652934730984,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1
14.6078776693092,6.19162463932298,7.53909611725248,7.15881554991938,7.33396624913439,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
14.1365063151442,8.09058605809696,9.01098770089447,5.10346473427489,5.57816368062049,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
13.4487940206326,6.99405964463949,7.0241101749707,9.15796593297273,8.8510041416157,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1
14.3680704500196,9.54158963519149,7.0472100272309,7.48847869341262,8.68640714325011,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
12.6889399367725,7.1981394267641,8.92360378755257,6.27432378358208,7.0451476809103,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
12.0407360474069,6.98021088377573,6.69762720935978,5.71609793114476,5.23507597972639,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
14.3797752025322,7.59238203871064,6.45872566848993,8.19511637091637,9.54566000495106,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1
13.8079743614002,8.08056318201125,6.78384334198199,8.18957322277129,5.3570909157861,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
14.4872880934693,8.29092536121607,6.83136092731729,7.1941171225626,6.69922954053618,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
13.5452020697817,6.5902649925556,5.62509324168786,8.84820460458286,9.14716985309497,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
12.3144939959393,6.17309305584058,7.53971416852437,5.64224581699818,6.54503236408345,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0
14.1290643270345,6.98056451394223,8.51046164520085,5.23487469763495,9.48572671506554,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
12.4932787897958,5.94452823512256,5.1771629427094,5.4972405382432,8.64235772634856,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
11.8330323434997,5.04809029749595,8.27565603540279,8.27627319144085,5.33954708953388,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0
12.1699847129166,5.55840714485385,5.69795287679881,7.11509722284973,7.46929483022541,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
14.4145682130725,7.97927739331499,7.50118574127555,7.19816692522727,8.81370011600666,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14.6186393103912,7.01416954980232,7.98297780682333,9.48652619379573,9.92456085979939,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
12.5497198173326,6.06218141154386,9.83351015602238,5.59000070905313,6.51862604310736,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
14.3313914967351,6.36529022129253,7.87178315920755,8.62192034604959,6.70477366656996,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
13.4587374026874,8.79859183216467,7.60995446122251,7.21698581357487,6.72306836466305,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1
13.6343756502613,7.31812607962638,9.9903662444558,8.20691998582333,9.61828991770744,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0
13.2819211506362,5.27150936308317,5.30815915437415,6.62326497375034,9.36005866387859,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1
13.6527525066581,7.82111997017637,6.18075281614438,6.46204768214375,9.74545406992547,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1
12.4434505120909,6.66707984753884,7.70365829463117,6.0881879273802,9.20466755051166,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
11.7961026767217,5.38482783827931,9.00805186945945,5.031477434095,7.0105430809781,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
13.2233685087443,7.1515900909435,9.7099054499995,7.87999038235284,9.23352542682551,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0
14.0578692869802,9.5073218352627,6.5064444730524,9.68452466768213,9.48214175645262,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
13.7452914302768,6.62800609716214,7.66881048562936,6.75345238414593,6.90216056187637,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
